action, id, label
insert, 770, 3
insert, 771, 1
NEW ITERATION, 220,
remove, 664,
remove, 767,
remove, 729,
remove, 764,
remove, 768,
remove, 770,
insert, 772, 1
insert, 773, 29
insert, 774, 27
insert, 775, 29
insert, 776, 29
insert, 777, 3
insert, 778, 1
insert, 779, 3
NEW ITERATION, 221,
remove, 717,
remove, 772,
remove, 737,
remove, 778,
remove, 776,
remove, 775,
insert, 780, 1
insert, 781, 1
insert, 782, 3
insert, 783, 1
NEW ITERATION, 222,
NEW ITERATION, 223,
NEW ITERATION, 224,
NEW ITERATION, 225,
NEW ITERATION, 226,
remove, 769,
remove, 84,
remove, 771,
remove, 77,
remove, 638,
remove, 75,
insert, 784, 1
insert, 785, 31
insert, 786, 1
insert, 787, 1
NEW ITERATION, 227,
remove, 632,
remove, 76,
remove, 779,
remove, 79,
remove, 786,
remove, 787,
insert, 788, 1
insert, 789, 1
insert, 790, 3
insert, 791, 1
NEW ITERATION, 228,
NEW ITERATION, 229,
NEW ITERATION, 230,
remove, 80,
remove, 784,
remove, 791,
remove, 777,
remove, 785,
remove, 670,
insert, 792, 31
insert, 793, 1
insert, 794, 1
insert, 795, 1
insert, 796, 1
insert, 797, 3
insert, 798, 31
insert, 799, 1
NEW ITERATION, 231,
remove, 789,
remove, 792,
remove, 790,
remove, 798,
remove, 796,
remove, 795,
insert, 800, 1
insert, 801, 31
insert, 802, 3
insert, 803, 31
NEW ITERATION, 232,
NEW ITERATION, 233,
remove, 793,
remove, 799,
remove, 802,
remove, 661,
remove, 803,
remove, 718,
insert, 804, 31
insert, 805, 1
insert, 806, 1
insert, 807, 1
insert, 808, 3
insert, 809, 29
insert, 810, 31
insert, 811, 1
NEW ITERATION, 234,
remove, 765,
remove, 807,
remove, 783,
remove, 804,
remove, 808,
remove, 810,
insert, 812, 3
insert, 813, 1
insert, 814, 29
insert, 815, 1
insert, 816, 1
insert, 817, 31
insert, 818, 3
insert, 819, 31
NEW ITERATION, 235,
remove, 773,
remove, 812,
remove, 782,
remove, 818,
remove, 816,
remove, 815,
insert, 820, 29
insert, 821, 3
insert, 822, 3
insert, 823, 3
NEW ITERATION, 236,
NEW ITERATION, 237,
NEW ITERATION, 238,
remove, 805,
remove, 811,
remove, 823,
remove, 780,
remove, 819,
remove, 683,
insert, 824, 31
insert, 825, 1
insert, 826, 1
insert, 827, 1
insert, 828, 3
insert, 829, 1
insert, 830, 31
insert, 831, 29
NEW ITERATION, 239,
remove, 813,
remove, 827,
remove, 822,
remove, 824,
remove, 828,
remove, 830,
insert, 832, 3
insert, 833, 1
insert, 834, 1
insert, 835, 1
insert, 836, 3
insert, 837, 31
insert, 838, 3
insert, 839, 31
NEW ITERATION, 240,
remove, 725,
remove, 835,
remove, 745,
remove, 832,
remove, 836,
remove, 838,
insert, 840, 3
insert, 841, 1
insert, 842, 1
insert, 843, 1
insert, 844, 3
insert, 845, 3
insert, 846, 3
insert, 847, 3
NEW ITERATION, 241,
remove, 733,
remove, 843,
remove, 753,
remove, 840,
remove, 844,
remove, 846,
insert, 848, 3
insert, 849, 1
insert, 850, 1
insert, 851, 1
insert, 852, 3
insert, 853, 3
insert, 854, 3
insert, 855, 3
NEW ITERATION, 242,
remove, 741,
remove, 851,
remove, 761,
remove, 848,
remove, 852,
remove, 854,
insert, 856, 3
insert, 857, 1
insert, 858, 1
insert, 859, 1
insert, 860, 3
insert, 861, 3
insert, 862, 3
insert, 863, 3
NEW ITERATION, 243,
remove, 749,
remove, 859,
remove, 756,
remove, 856,
remove, 860,
remove, 862,
insert, 864, 3
insert, 865, 1
insert, 866, 1
insert, 867, 1
insert, 868, 3
insert, 869, 3
insert, 870, 3
insert, 871, 3
NEW ITERATION, 244,
remove, 757,
remove, 867,
remove, 759,
remove, 864,
remove, 868,
remove, 870,
insert, 872, 3
insert, 873, 1
insert, 874, 1
insert, 875, 1
insert, 876, 1
insert, 877, 3
insert, 878, 3
insert, 879, 3
NEW ITERATION, 245,
NEW ITERATION, 246,
NEW ITERATION, 247,
NEW ITERATION, 248,
NEW ITERATION, 249,
NEW ITERATION, 250,
NEW ITERATION, 251,
NEW ITERATION, 252,
NEW ITERATION, 253,
remove, 825,
remove, 829,
remove, 845,
remove, 781,
remove, 837,
remove, 731,
insert, 880, 31
insert, 881, 1
insert, 882, 1
insert, 883, 1
insert, 884, 3
insert, 885, 1
insert, 886, 31
insert, 887, 29
NEW ITERATION, 254,
remove, 833,
remove, 883,
remove, 853,
remove, 880,
remove, 884,
remove, 886,
insert, 888, 3
insert, 889, 1
insert, 890, 1
insert, 891, 1
insert, 892, 3
insert, 893, 31
insert, 894, 3
insert, 895, 31
NEW ITERATION, 255,
remove, 841,
remove, 891,
remove, 861,
remove, 888,
remove, 892,
remove, 894,
insert, 896, 3
insert, 897, 1
insert, 898, 1
insert, 899, 1
insert, 900, 3
insert, 901, 3
insert, 902, 3
insert, 903, 3
NEW ITERATION, 256,
remove, 849,
remove, 899,
remove, 869,
remove, 896,
remove, 900,
remove, 902,
insert, 904, 3
insert, 905, 1
insert, 906, 1
insert, 907, 1
insert, 908, 3
insert, 909, 3
insert, 910, 3
insert, 911, 3
NEW ITERATION, 257,
remove, 857,
remove, 907,
remove, 877,
remove, 904,
remove, 908,
remove, 910,
insert, 912, 3
insert, 913, 1
insert, 914, 1
insert, 915, 1
insert, 916, 3
insert, 917, 3
insert, 918, 3
insert, 919, 3
NEW ITERATION, 258,
remove, 865,
remove, 915,
remove, 872,
remove, 912,
remove, 916,
remove, 918,
insert, 920, 3
insert, 921, 1
insert, 922, 1
insert, 923, 1
insert, 924, 3
insert, 925, 3
insert, 926, 3
insert, 927, 3
NEW ITERATION, 259,
remove, 873,
remove, 923,
remove, 875,
remove, 920,
remove, 924,
remove, 926,
insert, 928, 3
insert, 929, 1
insert, 930, 1
insert, 931, 1
insert, 932, 1
insert, 933, 3
insert, 934, 3
insert, 935, 3
NEW ITERATION, 260,
NEW ITERATION, 261,
NEW ITERATION, 262,
NEW ITERATION, 263,
NEW ITERATION, 264,
NEW ITERATION, 265,
NEW ITERATION, 266,
NEW ITERATION, 267,
NEW ITERATION, 268,
NEW ITERATION, 269,
NEW ITERATION, 270,
remove, 814,
remove, 801,
remove, 885,
remove, 806,
remove, 797,
remove, 800,
insert, 936, 3
insert, 937, 31
insert, 938, 29
insert, 939, 31
insert, 940, 1
insert, 941, 1
insert, 942, 3
insert, 943, 1
NEW ITERATION, 271,
remove, 820,
remove, 939,
remove, 893,
remove, 936,
remove, 940,
remove, 942,
insert, 944, 1
insert, 945, 31
insert, 946, 29
insert, 947, 31
insert, 948, 31
insert, 949, 3
insert, 950, 1
insert, 951, 3
NEW ITERATION, 272,
remove, 881,
remove, 944,
remove, 901,
remove, 950,
remove, 948,
remove, 947,
insert, 952, 1
insert, 953, 1
insert, 954, 3
insert, 955, 1
NEW ITERATION, 273,
NEW ITERATION, 274,
NEW ITERATION, 275,
NEW ITERATION, 276,
NEW ITERATION, 277,
remove, 941,
remove, 90,
remove, 943,
remove, 83,
remove, 794,
remove, 81,
insert, 956, 1
insert, 957, 33
insert, 958, 1
insert, 959, 1
NEW ITERATION, 278,
remove, 788,
remove, 82,
remove, 951,
remove, 85,
remove, 958,
remove, 959,
insert, 960, 1
insert, 961, 1
insert, 962, 3
insert, 963, 1
NEW ITERATION, 279,
NEW ITERATION, 280,
NEW ITERATION, 281,
remove, 86,
remove, 956,
remove, 963,
remove, 949,
remove, 957,
remove, 826,
insert, 964, 33
insert, 965, 1
insert, 966, 1
insert, 967, 1
insert, 968, 1
insert, 969, 3
insert, 970, 33
insert, 971, 1
NEW ITERATION, 282,
remove, 961,
remove, 964,
remove, 962,
remove, 970,
remove, 968,
remove, 967,
insert, 972, 1
insert, 973, 33
insert, 974, 3
insert, 975, 33
NEW ITERATION, 283,
NEW ITERATION, 284,
remove, 965,
remove, 971,
remove, 974,
remove, 817,
remove, 975,
remove, 882,
insert, 976, 33
insert, 977, 1
insert, 978, 1
insert, 979, 1
insert, 980, 3
insert, 981, 31
insert, 982, 33
insert, 983, 1
NEW ITERATION, 285,
remove, 937,
remove, 979,
remove, 955,
remove, 976,
remove, 980,
remove, 982,
insert, 984, 3
insert, 985, 1
insert, 986, 31
insert, 987, 1
insert, 988, 1
insert, 989, 33
insert, 990, 3
insert, 991, 33
NEW ITERATION, 286,
remove, 945,
remove, 984,
remove, 954,
remove, 990,
remove, 988,
remove, 987,
insert, 992, 31
insert, 993, 3
insert, 994, 3
insert, 995, 3
NEW ITERATION, 287,
NEW ITERATION, 288,
NEW ITERATION, 289,
remove, 977,
remove, 983,
remove, 995,
remove, 952,
remove, 991,
remove, 839,
insert, 996, 33
insert, 997, 1
insert, 998, 1
insert, 999, 1
insert, 1000, 3
insert, 1001, 1
insert, 1002, 33
insert, 1003, 31
NEW ITERATION, 290,
remove, 985,
remove, 999,
remove, 994,
remove, 996,
remove, 1000,
remove, 1002,
insert, 1004, 3
insert, 1005, 1
insert, 1006, 1
insert, 1007, 1
insert, 1008, 3
insert, 1009, 33
insert, 1010, 3
insert, 1011, 33
NEW ITERATION, 291,
remove, 889,
remove, 1007,
remove, 909,
remove, 1004,
remove, 1008,
remove, 1010,
insert, 1012, 3
insert, 1013, 1
insert, 1014, 1
insert, 1015, 1
insert, 1016, 3
insert, 1017, 3
insert, 1018, 3
insert, 1019, 3
NEW ITERATION, 292,
remove, 897,
remove, 1015,
remove, 917,
remove, 1012,
remove, 1016,
remove, 1018,
insert, 1020, 3
insert, 1021, 1
insert, 1022, 1
insert, 1023, 1
insert, 1024, 3
insert, 1025, 3
insert, 1026, 3
insert, 1027, 3
NEW ITERATION, 293,
remove, 905,
remove, 1023,
remove, 925,
remove, 1020,
remove, 1024,
remove, 1026,
insert, 1028, 3
insert, 1029, 1
insert, 1030, 1
insert, 1031, 1
insert, 1032, 3
insert, 1033, 3
insert, 1034, 3
insert, 1035, 3
NEW ITERATION, 294,
remove, 913,
remove, 1031,
remove, 933,
remove, 1028,
remove, 1032,
remove, 1034,
insert, 1036, 3
insert, 1037, 1
insert, 1038, 1
insert, 1039, 1
insert, 1040, 3
insert, 1041, 3
insert, 1042, 3
insert, 1043, 3
NEW ITERATION, 295,
remove, 921,
remove, 1039,
remove, 928,
remove, 1036,
remove, 1040,
remove, 1042,
insert, 1044, 3
insert, 1045, 1
insert, 1046, 1
insert, 1047, 1
insert, 1048, 3
insert, 1049, 3
insert, 1050, 3
insert, 1051, 3
NEW ITERATION, 296,
remove, 929,
remove, 1047,
remove, 931,
remove, 1044,
remove, 1048,
remove, 1050,
insert, 1052, 3
insert, 1053, 1
insert, 1054, 1
insert, 1055, 1
insert, 1056, 1
insert, 1057, 3
insert, 1058, 3
insert, 1059, 3
NEW ITERATION, 297,
NEW ITERATION, 298,
NEW ITERATION, 299,
NEW ITERATION, 300,
NEW ITERATION, 301,
NEW ITERATION, 302,
NEW ITERATION, 303,
NEW ITERATION, 304,
NEW ITERATION, 305,
NEW ITERATION, 306,
remove, 997,
remove, 1001,
remove, 1017,
remove, 953,
remove, 1009,
remove, 895,
insert, 1060, 33
insert, 1061, 1
insert, 1062, 1
insert, 1063, 1
insert, 1064, 3
insert, 1065, 1
insert, 1066, 33
insert, 1067, 31
NEW ITERATION, 307,
remove, 1005,
remove, 1063,
remove, 1025,
remove, 1060,
remove, 1064,
remove, 1066,
insert, 1068, 3
insert, 1069, 1
insert, 1070, 1
insert, 1071, 1
insert, 1072, 3
insert, 1073, 33
insert, 1074, 3
insert, 1075, 33
NEW ITERATION, 308,
remove, 1013,
remove, 1071,
remove, 1033,
remove, 1068,
remove, 1072,
remove, 1074,
insert, 1076, 3
insert, 1077, 1
insert, 1078, 1
insert, 1079, 1
insert, 1080, 3
insert, 1081, 3
insert, 1082, 3
insert, 1083, 3
NEW ITERATION, 309,
remove, 1021,
remove, 1079,
remove, 1041,
remove, 1076,
remove, 1080,
remove, 1082,
insert, 1084, 3
insert, 1085, 1
insert, 1086, 1
insert, 1087, 1
insert, 1088, 3
insert, 1089, 3
insert, 1090, 3
insert, 1091, 3
NEW ITERATION, 310,
remove, 1029,
remove, 1087,
remove, 1049,
remove, 1084,
remove, 1088,
remove, 1090,
insert, 1092, 3
insert, 1093, 1
insert, 1094, 1
insert, 1095, 1
insert, 1096, 3
insert, 1097, 3
insert, 1098, 3
insert, 1099, 3
NEW ITERATION, 311,
remove, 1037,
remove, 1095,
remove, 1057,
remove, 1092,
remove, 1096,
remove, 1098,
insert, 1100, 3
insert, 1101, 1
insert, 1102, 1
insert, 1103, 1
insert, 1104, 3
insert, 1105, 3
insert, 1106, 3
insert, 1107, 3
NEW ITERATION, 312,
remove, 1045,
remove, 1103,
remove, 1052,
remove, 1100,
remove, 1104,
remove, 1106,
insert, 1108, 3
insert, 1109, 1
insert, 1110, 1
insert, 1111, 1
insert, 1112, 3
insert, 1113, 3
insert, 1114, 3
insert, 1115, 3
NEW ITERATION, 313,
remove, 1053,
remove, 1111,
remove, 1055,
remove, 1108,
remove, 1112,
remove, 1114,
insert, 1116, 3
insert, 1117, 1
insert, 1118, 1
insert, 1119, 1
insert, 1120, 1
insert, 1121, 3
insert, 1122, 3
insert, 1123, 3
NEW ITERATION, 314,
NEW ITERATION, 315,
NEW ITERATION, 316,
NEW ITERATION, 317,
NEW ITERATION, 318,
NEW ITERATION, 319,
NEW ITERATION, 320,
NEW ITERATION, 321,
NEW ITERATION, 322,
NEW ITERATION, 323,
NEW ITERATION, 324,
NEW ITERATION, 325,
remove, 986,
remove, 973,
remove, 1065,
remove, 978,
remove, 969,
remove, 972,
insert, 1124, 3
insert, 1125, 33
insert, 1126, 31
insert, 1127, 33
insert, 1128, 1
insert, 1129, 1
insert, 1130, 3
insert, 1131, 1
NEW ITERATION, 326,
remove, 992,
remove, 1127,
remove, 1073,
remove, 1124,
remove, 1128,
remove, 1130,
insert, 1132, 1
insert, 1133, 33
insert, 1134, 31
insert, 1135, 33
insert, 1136, 33
insert, 1137, 3
insert, 1138, 1
insert, 1139, 3
NEW ITERATION, 327,
remove, 1061,
remove, 1132,
remove, 1081,
remove, 1138,
remove, 1136,
remove, 1135,
insert, 1140, 1
insert, 1141, 1
insert, 1142, 3
insert, 1143, 1
NEW ITERATION, 328,
NEW ITERATION, 329,
NEW ITERATION, 330,
NEW ITERATION, 331,
NEW ITERATION, 332,
remove, 1129,
remove, 91,
remove, 1131,
remove, 89,
remove, 966,
remove, 87,
insert, 1144, 1
insert, 1145, 1
insert, 1146, 1
insert, 1147, 1
NEW ITERATION, 333,
remove, 960,
remove, 1145,
remove, 1139,
remove, 1146,
remove, 1147,
insert, 1148, 1
insert, 1149, 1
insert, 1150, 3
NEW ITERATION, 334,
NEW ITERATION, 335,
remove, 1148,
remove, 1137,
remove, 1150,
remove, 998,
remove, 1149,
remove, 1144,
insert, 1151, 1
insert, 1152, 3
insert, 1153, 3
insert, 1154, 1
NEW ITERATION, 336,
remove, 1125,
remove, 1154,
remove, 1143,
remove, 989,
remove, 1153,
remove, 1062,
insert, 1155, 3
insert, 1156, 1
insert, 1157, 33
insert, 1158, 1
insert, 1159, 1
insert, 1160, 33
insert, 1161, 3
insert, 1162, 1
NEW ITERATION, 337,
remove, 1133,
remove, 1155,
remove, 1142,
remove, 1161,
remove, 1159,
remove, 1158,
insert, 1163, 33
insert, 1164, 3
insert, 1165, 3
insert, 1166, 3
NEW ITERATION, 338,
NEW ITERATION, 339,
remove, 1156,
remove, 1162,
remove, 1165,
remove, 1140,
remove, 1166,
remove, 1011,
insert, 1167, 3
insert, 1168, 1
insert, 1169, 1
insert, 1170, 1
insert, 1171, 3
insert, 1172, 1
insert, 1173, 3
insert, 1174, 33
NEW ITERATION, 340,
remove, 1069,
remove, 1170,
remove, 1089,
remove, 1167,
remove, 1171,
remove, 1173,
insert, 1175, 3
insert, 1176, 1
insert, 1177, 1
insert, 1178, 1
insert, 1179, 3
insert, 1180, 3
insert, 1181, 3
insert, 1182, 3
NEW ITERATION, 341,
remove, 1077,
remove, 1178,
remove, 1097,
remove, 1175,
remove, 1179,
remove, 1181,
insert, 1183, 3
insert, 1184, 1
insert, 1185, 1
insert, 1186, 1
insert, 1187, 3
insert, 1188, 3
insert, 1189, 3
insert, 1190, 3
NEW ITERATION, 342,
remove, 1085,
remove, 1186,
remove, 1105,
remove, 1183,
remove, 1187,
remove, 1189,
insert, 1191, 3
insert, 1192, 1
insert, 1193, 1
insert, 1194, 1
insert, 1195, 3
insert, 1196, 3
insert, 1197, 3
insert, 1198, 3
NEW ITERATION, 343,
remove, 1093,
remove, 1194,
remove, 1113,
remove, 1191,
remove, 1195,
remove, 1197,
insert, 1199, 3
insert, 1200, 1
insert, 1201, 1
insert, 1202, 1
insert, 1203, 3
insert, 1204, 3
insert, 1205, 3
insert, 1206, 3
NEW ITERATION, 344,
remove, 1101,
remove, 1202,
remove, 1121,
remove, 1199,
remove, 1203,
remove, 1205,
insert, 1207, 3
insert, 1208, 1
insert, 1209, 1
insert, 1210, 1
insert, 1211, 3
insert, 1212, 3
insert, 1213, 3
insert, 1214, 3
NEW ITERATION, 345,
remove, 1109,
remove, 1210,
remove, 1116,
remove, 1207,
remove, 1211,
remove, 1213,
insert, 1215, 3
insert, 1216, 1
insert, 1217, 1
insert, 1218, 1
insert, 1219, 3
insert, 1220, 3
insert, 1221, 3
insert, 1222, 3
NEW ITERATION, 346,
remove, 1117,
remove, 1218,
remove, 1119,
remove, 1215,
remove, 1219,
remove, 1221,
insert, 1223, 3
insert, 1224, 1
insert, 1225, 1
insert, 1226, 1
insert, 1227, 1
insert, 1228, 3
insert, 1229, 3
insert, 1230, 3
NEW ITERATION, 347,
NEW ITERATION, 348,
NEW ITERATION, 349,
NEW ITERATION, 350,
NEW ITERATION, 351,
NEW ITERATION, 352,
NEW ITERATION, 353,
NEW ITERATION, 354,
NEW ITERATION, 355,
NEW ITERATION, 356,
remove, 1168,
remove, 1172,
remove, 1188,
remove, 1141,
remove, 1180,
remove, 1075,
insert, 1231, 3
insert, 1232, 1
insert, 1233, 1
insert, 1234, 1
insert, 1235, 3
insert, 1236, 1
insert, 1237, 3
insert, 1238, 33
NEW ITERATION, 357,
remove, 1176,
remove, 1234,
remove, 1196,
remove, 1231,
remove, 1235,
remove, 1237,
insert, 1239, 3
insert, 1240, 1
insert, 1241, 1
insert, 1242, 1
insert, 1243, 3
insert, 1244, 3
insert, 1245, 3
insert, 1246, 3
NEW ITERATION, 358,
remove, 1184,
remove, 1242,
remove, 1204,
remove, 1239,
remove, 1243,
remove, 1245,
insert, 1247, 3
insert, 1248, 1
insert, 1249, 1
insert, 1250, 1
insert, 1251, 3
insert, 1252, 3
insert, 1253, 3
insert, 1254, 3
NEW ITERATION, 359,
remove, 1192,
remove, 1250,
remove, 1212,
remove, 1247,
remove, 1251,
remove, 1253,
insert, 1255, 3
insert, 1256, 1
insert, 1257, 1
insert, 1258, 1
insert, 1259, 3
insert, 1260, 3
insert, 1261, 3
insert, 1262, 3
NEW ITERATION, 360,
remove, 1200,
remove, 1258,
remove, 1220,
remove, 1255,
remove, 1259,
remove, 1261,
insert, 1263, 3
insert, 1264, 1
insert, 1265, 1
insert, 1266, 1
insert, 1267, 3
insert, 1268, 3
insert, 1269, 3
insert, 1270, 3
NEW ITERATION, 361,
remove, 1208,
remove, 1266,
remove, 1228,
remove, 1263,
remove, 1267,
remove, 1269,
insert, 1271, 3
insert, 1272, 1
insert, 1273, 1
insert, 1274, 1
insert, 1275, 3
insert, 1276, 3
insert, 1277, 3
insert, 1278, 3
NEW ITERATION, 362,
remove, 1216,
remove, 1274,
remove, 1223,
remove, 1271,
remove, 1275,
remove, 1277,
insert, 1279, 3
insert, 1280, 1
insert, 1281, 1
insert, 1282, 1
insert, 1283, 3
insert, 1284, 3
insert, 1285, 3
insert, 1286, 3
NEW ITERATION, 363,
remove, 1224,
remove, 1282,
remove, 1226,
remove, 1279,
remove, 1283,
remove, 1285,
insert, 1287, 3
insert, 1288, 1
insert, 1289, 1
insert, 1290, 1
insert, 1291, 1
insert, 1292, 3
insert, 1293, 3
insert, 1294, 3
NEW ITERATION, 364,
NEW ITERATION, 365,
NEW ITERATION, 366,
NEW ITERATION, 367,
NEW ITERATION, 368,
NEW ITERATION, 369,
NEW ITERATION, 370,
NEW ITERATION, 371,
NEW ITERATION, 372,
NEW ITERATION, 373,
NEW ITERATION, 374,
NEW ITERATION, 375,
remove, 1157,
remove, 1151,
remove, 1236,
remove, 30,
remove, 1152,
remove, 31,
insert, 1295, 3
insert, 1296, 1
insert, 1297, 33
insert, 1298, 1
insert, 1299, 1
insert, 1300, 0
insert, 1301, 3
insert, 1302, 1
NEW ITERATION, 376,
remove, 1163,
remove, 1295,
remove, 1244,
remove, 1301,
remove, 1299,
remove, 1298,
insert, 1303, 33
insert, 1304, 3
insert, 1305, 3
insert, 1306, 3
NEW ITERATION, 377,
NEW ITERATION, 378,
remove, 1296,
remove, 1302,
remove, 1305,
remove, 35,
remove, 1306,
remove, 33,
insert, 1307, 3
insert, 1308, 1
insert, 1309, 1
insert, 1310, 1
insert, 1311, 3
insert, 1312, 1
insert, 1313, 3
insert, 1314, 1
NEW ITERATION, 379,
remove, 1232,
remove, 1310,
remove, 1252,
remove, 1307,
remove, 1311,
remove, 1313,
insert, 1315, 3
insert, 1316, 1
insert, 1317, 1
insert, 1318, 1
insert, 1319, 3
insert, 1320, 3
insert, 1321, 3
insert, 1322, 3
NEW ITERATION, 380,
remove, 1240,
remove, 1318,
remove, 1260,
remove, 1315,
remove, 1319,
remove, 1321,
insert, 1323, 3
insert, 1324, 1
insert, 1325, 1
insert, 1326, 1
insert, 1327, 3
insert, 1328, 3
insert, 1329, 3
insert, 1330, 3
NEW ITERATION, 381,
remove, 1248,
remove, 1326,
remove, 1268,
remove, 1323,
remove, 1327,
remove, 1329,
insert, 1331, 3
insert, 1332, 1
insert, 1333, 1
insert, 1334, 1
insert, 1335, 3
insert, 1336, 3
insert, 1337, 3
insert, 1338, 3
NEW ITERATION, 382,
remove, 1256,
remove, 1334,
remove, 1276,
remove, 1331,
remove, 1335,
remove, 1337,
insert, 1339, 3
insert, 1340, 1
insert, 1341, 1
insert, 1342, 1
insert, 1343, 3
insert, 1344, 3
insert, 1345, 3
insert, 1346, 3
NEW ITERATION, 383,
remove, 1264,
remove, 1342,
remove, 1284,
remove, 1339,
remove, 1343,
remove, 1345,
insert, 1347, 3
insert, 1348, 1
insert, 1349, 1
insert, 1350, 1
insert, 1351, 3
insert, 1352, 3
insert, 1353, 3
insert, 1354, 3
NEW ITERATION, 384,
remove, 1272,
remove, 1350,
remove, 1292,
remove, 1347,
remove, 1351,
remove, 1353,
insert, 1355, 3
insert, 1356, 1
insert, 1357, 1
insert, 1358, 1
insert, 1359, 3
insert, 1360, 3
insert, 1361, 3
insert, 1362, 3
NEW ITERATION, 385,
remove, 1280,
remove, 1358,
remove, 1287,
remove, 1355,
remove, 1359,
remove, 1361,
insert, 1363, 3
insert, 1364, 1
insert, 1365, 1
insert, 1366, 1
insert, 1367, 3
insert, 1368, 3
insert, 1369, 3
insert, 1370, 3
NEW ITERATION, 386,
remove, 1288,
remove, 1366,
remove, 1290,
remove, 1363,
remove, 1367,
remove, 1369,
insert, 1371, 3
insert, 1372, 1
insert, 1373, 1
insert, 1374, 1
insert, 1375, 1
insert, 1376, 3
insert, 1377, 3
insert, 1378, 3
NEW ITERATION, 387,
NEW ITERATION, 388,
NEW ITERATION, 389,
NEW ITERATION, 390,
NEW ITERATION, 391,
NEW ITERATION, 392,
NEW ITERATION, 393,
NEW ITERATION, 394,
NEW ITERATION, 395,
NEW ITERATION, 396,
NEW ITERATION, 397,
remove, 1308,
remove, 1312,
remove, 1328,
remove, 1314,
remove, 1320,
insert, 1379, 3
insert, 1380, 1
insert, 1381, 1
insert, 1382, 1
insert, 1383, 3
insert, 1384, 1
insert, 1385, 3
NEW ITERATION, 398,
remove, 1316,
remove, 1382,
remove, 1336,
remove, 1379,
remove, 1383,
remove, 1385,
insert, 1386, 3
insert, 1387, 1
insert, 1388, 1
insert, 1389, 1
insert, 1390, 3
insert, 1391, 3
insert, 1392, 3
insert, 1393, 3
NEW ITERATION, 399,
remove, 1324,
remove, 1389,
remove, 1344,
remove, 1386,
remove, 1390,
remove, 1392,
insert, 1394, 3
insert, 1395, 1
insert, 1396, 1
insert, 1397, 1
insert, 1398, 3
insert, 1399, 3
insert, 1400, 3
insert, 1401, 3
NEW ITERATION, 400,
remove, 1332,
remove, 1397,
remove, 1352,
remove, 1394,
remove, 1398,
remove, 1400,
insert, 1402, 3
insert, 1403, 1
insert, 1404, 1
insert, 1405, 1
insert, 1406, 3
insert, 1407, 3
insert, 1408, 3
insert, 1409, 3
NEW ITERATION, 401,
remove, 1340,
remove, 1405,
remove, 1360,
remove, 1402,
remove, 1406,
remove, 1408,
insert, 1410, 3
insert, 1411, 1
insert, 1412, 1
insert, 1413, 1
insert, 1414, 3
insert, 1415, 3
insert, 1416, 3
insert, 1417, 3
NEW ITERATION, 402,
remove, 1348,
remove, 1413,
remove, 1368,
remove, 1410,
remove, 1414,
remove, 1416,
insert, 1418, 3
insert, 1419, 1
insert, 1420, 1
insert, 1421, 1
insert, 1422, 3
insert, 1423, 3
insert, 1424, 3
insert, 1425, 3
NEW ITERATION, 403,
remove, 1356,
remove, 1421,
remove, 1376,
remove, 1418,
remove, 1422,
remove, 1424,
insert, 1426, 3
